post_id,author,text,date,likes,comments_count,shares,hashtags,media_url,post_datetime,text_length,word_count,has_media,days_since_post
urn:li:activity:7245878843163480064,"ACM-W CCEW Chapter Cummins, Pune
ACM-W CCEW Chapter Cummins, Pune","🎉 Code It 2024 - A Remarkable Success ! 🎉
We’re excited to announce the successful conclusion of Code It 2024, our intercollegiate coding competition, where talented students from different colleges came together to showcase their coding prowess. 
A big congratulations to all the participants who showcased their coding skills and took on this challenge with incredible dedication. You all made this journey unforgettable!
🚀 Event Overview
Round 1 : With over 200 participants, the first round saw intense competition as students tackled challenging problems online.
Round 2 : After an impressive performance, 185 participants moved on to the offline final round at our college premises. The atmosphere was buzzing with excitement as coders solved complex problems in real time.
Code It 2024 provided a platform for the participants to push the boundaries of their coding capabilities, with innovative problem-solving at the heart of the event. Each participant brought their A-game, proving their determination to excel in the world of technology.
💼 These participants excelled through every challenge, demonstrating remarkable skill, innovation, and perseverance. You’ve set the bar high for coding competitions, and we couldn’t be prouder!
We extend our sincere thanks to all the participants, volunteers, and faculty members for making Code It 2024 a resounding success. Special thanks to ACM India , Dr. Sandhya Arora whose guidance was invaluable throughout the event, and to our amazing ACM Officers, Aaditee Iche Aahana Malla SAYALI HIRKAR and Ruchi Honale whose hard work made this event a tremendous success. Special appreciation goes to our esteemed sponsor Datafortune for their incredible support, and to MKSSS Cummins College of Engineering for Women for their unwavering encouragement and assistance in organizing this event.
We encourage all participants to continue their coding journey—this is just the beginning!
Stay tuned for more exciting challenges as we continue to empower coders to reach for the stars🚀","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",628,4,6,,https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577421,2029,309,1,365
urn:li:activity:7245787979015671808,"Ruchi Honale
Ruchi Honale","I’m happy to share that I’ve obtained a new certification recently : Fundamentals of Accelerated Computing with CUDA Python from NVIDIA!
This certification has deepened my understanding of GPU acceleration and parallel computing using CUDA with Python, equipping me with valuable skills for optimizing performance in high-performance computing (HPC) applications. The knowledge gained will enable me to build more efficient machine learning models, speed up data processing, and tackle complex computational challenges.
A special thanks to the National Supercomputing Mission and CDACINDIA for providing this opportunity, and a heartfelt gratitude to Nileshchandra Pikle (PhD) Sir for his guidance and support throughout the learning process.
Looking forward to applying these skills in future projects! 💡 
hashtag
#HPC 
hashtag
#CUDA 
hashtag
#NVIDIA 
hashtag
#MachineLearning 
hashtag
#ParallelComputing 
hashtag
#Supercomputing","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",721,14,0,"#HPC, #, #CUDA, #, #NVIDIA, #, #MachineLearning, #, #ParallelComputing, #, #Supercomputing, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577424,930,126,1,365
urn:li:activity:7245300120726978561,"CDACINDIA
CDACINDIA","Three State-of-the-art Supercomputing facilities under the PARAM RUDRA series were dedicated to the nation as a part of the National Supercomputing Mission (NSM) - a joint initiative of Ministry of Electronics and Information Technology and Department of Science and Technology 

On Sept 26th, Shri Narendra Modi, Honorable Prime Minister of India launched the facilities located at Inter-University Accelerator Centre , New Delhi; S. N. Bose National Centre for Basic Sciences, Kolkata and GMRT, NCRA - TIFR, Pune virtually in presence of Shri Ashwini Vaishnaw, Honorable - Minister of Railways, Minister of Information and Broadcasting and Minister of Electronics and Information Technology, Shri S Krishnan, Secretary of the Ministry of Electronics, and Information Technology (MeitY); Smt Sunita Verma, Group Co-ordinator (R&D), MeitY; Shri Magesh E., Director General C-DAC.

India's technical prowess is critical to its future and High-Performance computing capability is one of the indicators. The 
hashtag
#nsm, patronized by Prime Minister Narendra Modi and supported by NITI Aayog Official, is a major Govt. of India initiative aimed at enhancing the nation's 
hashtag
#supercomputing capabilities. It facilitates the rapid advancement of groundbreaking research that meets the needs of the scientific and research community to solve the grand challenge problems faced by the nation in diverse areas like disaster management, climate modelling, drug discovery & repurposing, oil exploration etc. NSM is aligned with the government's goals of 
hashtag
#AtmanibharBharat and Digital India Programme. It enables India to establish its footprint on the global supercomputing landscape. 

The 
hashtag
#PARAMRudra Supercomputers are presently being built as part of Phase 3 using indigenously designed and manufactured Rudra servers, which is a major step toward reaching the mission's milestones of creating 64 Petaflop compute. CDACINDIAhas indigenously developed software stack based on open-source tools and in-house software which enhances the efficiency and ease of system usage for both users and administrators is an integral part of the above systems.","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",638,10,33,"#nsm, #, #supercomputing, #, #AtmanibharBharat, #, #PARAMRudra, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577428,2165,312,1,365
urn:li:activity:7244706664111632384,"Ruchi Honale
Ruchi Honale","Not Your Typical Tech Talk: ACM Confluence Mixes Learning with Lattes!🙂‍↔️
Imagine it’s raining outside, you’re enjoying your favorite food and a hot beverage, while discussing the latest tech trends—it’s the perfect setting for an exchange of ideas. 

It all began when I attended Moshe Vardi 's talk on ""Resilience vs Efficiency"" at Persistent Systems. During his discussion on Communications of the ACM❄️, I had an eye-opening moment. As students, we often overlook the incredible content ACM, Association for Computing Machinery offers. That’s when the idea struck me: why not create a space where ACM members could casually discuss these articles and share insights?

Thus, ACM Confluence was born—a monthly, in-house event for ACM members to discuss articles they found thought-provoking and bring those conversations to a setting as casual as the canteen. My goal was to break the stereotype that technical discussions only happen in serious settings like libraries with stressed faces. Why not make it engaging and accessible anywhere?

The atmosphere was lively, the discussions refreshing, and it truly felt like a community coming together. We even had a little friendly competition, and through anonymous voting, Shruti Thakur and Tejashree Raul emerged as our winners. The chapter will be treating them—just a fun way to wrap things up!
Special thanks to Dr. Sandhya Arora ma'am and Aaditee Iche , our Chairperson, for believing in this initiative, and to SAYALI HIRKAR for helping build such a great team spirit.
A big shoutout to the graphics team, led by Tejashree Raul , for creating a stellar presentation, and to Rahi Gaykar for capturing some amazing moments. 
 I’m excited to see where we go from here, and I look forward to launching more initiatives through ACM that empower women in tech.

I'd like to warmly nominate Aditi Date , Sahil Hirve and Samarth Harne to carry this initiative forward in their respective ACM chapters, ensuring the momentum continues and the collaboration across members grows stronger.😊
 
hashtag
#ACMConfluence 
hashtag
#WomenInTech 
hashtag
#ACM 
hashtag
#Empowerment 
hashtag
#Collaboration
MKSSS Cummins College of Engineering for Women 
ACM-W: ACMs Women in Computing 
ACM India ACM-W CCEW Chapter Cummins, Pune Dr. Rutvi Shah Dr. Geetanjali Kale","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",778,21,2,"#ACMConfluence, #, #WomenInTech, #, #ACM, #, #Empowerment, #, #Collaboration, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577432,2302,359,1,365
urn:li:activity:7244212039097696258,"Ruchi Honale
Ruchi Honale","Happy NSS Day 2024!

In early 2023, I felt a growing desire to contribute to something meaningful, something that would leave a positive mark on the environment and community around me. It all began when I decided to plant a sapling—a small, yet significant act of nurturing life. Unsure of where to start, I reached out to Dr. Shubhangi Ma’am, someone I had always admired for her dedication to environmental causes.

Her response was more than encouraging. She opened a door to a world of possibilities. She introduced me to NSS CCOEW (National Service Scheme), and that single act of planting a sapling became the first step in a much larger journey of service.

Joining NSS was transformative. From participating in cleaning drives to blood donation camps, I found myself involved in causes that resonated deeply with my values. But one of the proudest moments of my NSS journey was contributing to the Guinness World Record for the Meri Maati Mera Desh Campaign. It was an extraordinary initiative that aimed to honor the soil of our motherland, symbolizing our collective gratitude and dedication to the nation.

Standing shoulder to shoulder with my fellow NSS volunteers, I realized how small actions—like planting that sapling—can snowball into something monumental. What started as a personal wish to give back to nature grew into a commitment to serve my community and country in ways I never imagined.

This journey has not just been about service; it’s been about growth—both for the world around me and within myself. 🌿


hashtag
#MeriMaatiMeraDesh 
hashtag
#NSSJourney 
hashtag
#GuinnessWorldRecord 
hashtag
#TreePlantation 
hashtag
#ServiceWithPride 
hashtag
#MakingADifference
Arya Hawaldar Isha Khinvasara Ashwini Khandare Diksha Kamble Amruta Zagade Ananya K. Sakshi Kothavade","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",921,6,2,"#MeriMaatiMeraDesh, #, #NSSJourney, #, #GuinnessWorldRecord, #, #TreePlantation, #, #ServiceWithPride, #, #MakingADifference, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577435,1795,280,1,365
urn:li:activity:7242129031184207872,"Ruchi Honale
Ruchi Honale","A Leap Towards Growth and Learning at Providence India: LEAP Program Recap

Two weeks ago, I had the incredible opportunity to be part of Providence India’s LEAP Program, and the impact still resonates with me ! 🌟

Day 1 kicked off with an inspiring session on Brand Creation by Vasudha Bommireddy ma'am , which profoundly impacted me. It helped me realize that my superpower lies in thinking about people, even in the most adverse situations—a perspective that shapes my every decision. 💡

Day 2 took us deep into the world of cybersecurity with an enlightening workshop by Deepshikha Mohapatro ma'am and Krishna Sir. Their insights broadened my knowledge, especially during the TechSphere Workshop, where I not only learned but also loved every bit of it! The best part being that even though they deal with industry everyday, they were excellent as our instructors and helped us with every little query that we had🎯 

The icing on the cake? I stood first in the quiz 🏆 a moment that truly reinforced the power of hard work and passion. Oh, and did I mention? I won every single swag they brought in! 🎁

A massive thank you to the entire Providence team for organizing such a transformative experience - Tushar Sood (He/ Him) Sir, Anandita Rathore ma'am, Pavan Karnatakapu Sir, Kapil Takkalapally Sir, Meenakshi Reddy Gunapati ma'am ,Sehaj Sharma Sir, Sruthi Balachandran ma'am, Amol Kulkarni Sir . Those two days have left me feeling more motivated, more connected, and more excited for what’s ahead.

If you’re looking for an opportunity to grow, learn, and ideate, don’t miss out on the upcoming Providence LEAP Ideathon! 🚀


Grateful to MKSSS Cummins College of Engineering for Women and Amit Rajurkar Sir for this wonderful opportunity. 

hashtag
#ProvidenceLEAP 
hashtag
#Cybersecurity 
hashtag
#TechSphere 
hashtag
#ProvidenceIdeathon","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",70,6,1,"#ProvidenceLEAP, #, #Cybersecurity, #, #TechSphere, #, #ProvidenceIdeathon, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577439,1843,298,1,365
urn:li:activity:7239621396463517696,"Ruchi Honale
Ruchi Honale","From Aspiration to Achievement: My SWE Journey🏆

Flashback to the annual techfest Innovation - 2023, where a young girl full of dreams, curiosity, and big aspirations attended her very first SWE event, introduced by my senior Ishita Shete . I remember being there, completely in awe, listening to stories of women breaking barriers and making a mark in technology. That day, the spark was lit. ✨

Cut to today—I'm beyond honored to announce that I’ve been selected as the SWE India Scholar for the academic year 2024-25! 🙏 This recognition is more than just an achievement; it’s a full-circle moment for me. 

I am incredibly grateful to the Society of Women Engineers for believing in me and giving me the opportunity to be part of this esteemed community. A heartfelt thank you to the selection committee for recognizing my journey and to their wonderful team for always helping us with even smallest of our queries. 

I owe a lot to the amazing people who supported me along the way:
My professor Jyoti Geetesh Prasad ma’am and Gauri Inamdar ma’am, thank you for your invaluable recommendation and guidance throughout this process.
I am immensely grateful to Dr Anagha Kulkarni ma’am and my college, MKSSS Cummins College of Engineering for Women , for the endless opportunities that shaped me into who I am today. 

This is just the beginning. I look forward to giving back and making a meaningful change for women in tech starting with the contributions to SWE CCEW. Let’s continue breaking barriers and inspiring the next generation of dreamers. 🚀👩‍💻


hashtag
#SWEIndiaScholar 
hashtag
#WomenInTech 
hashtag
#Grateful 
hashtag
#DreamBig 
hashtag
#MakingADifference 
hashtag
#WomenWhoCode 
hashtag
#CumminsCollege","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",892,43,0,"#SWEIndiaScholar, #, #WomenInTech, #, #Grateful, #, #DreamBig, #, #MakingADifference, #, #WomenWhoCode, #, #CumminsCollege, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577443,1719,275,1,365
urn:li:activity:7238836934762987520,"Ruchi Honale
Ruchi Honale","Greetings dear community members!
I’m beyond happy to share that my journey on LinkedIn has surpassed 155,000+ impressions! 🙌 This milestone isn’t just about the numbers but the immense support and encouragement from all of you. 

A heartfelt thank you to everyone who has taken the time to engage, share, and support my work. From connecting with brilliant minds to sharing knowledge, insights, and experiences, this community has been a significant part of my growth.

I’ve been lucky enough to share my passion for Computing, and it’s inspiring to see how many of you resonate with these thoughts. Whether it’s discussing innovations in HPC, ML, or empowering women in tech, each interaction has made a difference.

Gratitude to everyone who believed in me, mentored me, and shared my journey along the way. This achievement belongs to all of us.

Looking forward to sharing more, learning together, and contributing further to this incredible community! 💡

Let’s keep the momentum going, follow along to see what we are able to accomplish together!","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",387,6,0,,https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577447,1052,170,1,365
urn:li:activity:7238176938920431616,"Ruchi Honale
Ruchi Honale","Hey everyone, ever heard the story of Margaret Hamilton? 🚀 It’s one of those tales that makes you pause, rethink everything, and say, “Wow, this is what courage looks like.”

Imagine being responsible for something so monumental that a single mistake could change the course of history. That’s where Margaret Hamilton found herself—leading the software team for the Apollo 11 moon landing. 

But here’s where it gets interesting: just moments before astronauts were to land on the moon, the computer began to overload, throwing up error messages that could’ve scrapped the mission altogether. In that heart-stopping moment, her code—built on an unwavering belief in herself—saved the day. 

Sounds like the climax of a sci-fi thriller, right? But the real magic here isn't just about landing on the moon. It’s about how Margaret faced uncertainty, failure, and fear—and chose to trust her vision anyway. 

When the world doubted her work, she wrote error-proof software. When everyone believed chaos had taken over, her resilient mindset prevailed. Her story teaches us that failure isn’t final, it's just part of the process toward extraordinary achievements. 🌟

Feeling inspired? This could be your moment to redefine your limits, just like she did.

Join us at CODE-IT 2024 , where we’re honoring Margaret Hamilton’s legacy. Sign up now and be part of a community that believes in pushing boundaries and creating new worlds through code. 

🚀 Ready to take that next leap? Register here: https://lnkd.in/d97667hJ

hashtag
#ResilienceInCode 
hashtag
#MargaretHamilton 
hashtag
#CODEIT2024 
hashtag
#WomenInTech
ACM, Association for Computing Machinery 
ACM-W CCEW Chapter Cummins, Pune 
ACM-W: ACMs Women in Computing","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",456,15,6,"#ResilienceInCode, #, #MargaretHamilton, #, #CODEIT2024, #, #WomenInTech, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577450,1718,262,1,365
urn:li:activity:7237068952936300544,"Allianz Technology
Allianz Technology","One year ago, Allianz Technology embarked on a mission to revolutionize how our colleagues access and interact with information. Today, we proudly celebrate the remarkable success of AllianzGPT – a secure, innovative, Generative AI-powered tool, meticulously tailored to our needs. 🎉
 
With nearly 45,000 active users, 3 million prompts, 50,000 generated images, 250+ internal knowledge base topics, and a 99% retention rate, AllianzGPT has become an indispensable tool for our teams. It’s more than just a chatbot; it's a transformational platform that has redefined efficiency and collaboration across the board. 🌍
 
AllianzGPT has enhanced productivity, streamlined processes, and upheld the highest standards of data security. Our commitment to empowering colleagues through upskilling and advanced AI tools has truly paid off.
 
Our achievements have not gone unnoticed! We were honored to receive the Gold Stevie Award in the Customer Data Platform category at the 2024 Stevie International Business Awards, a testament to the global impact AllianzGPT has made.
 
A heartfelt thank you to everyone who has contributed to this success – our dedicated teams, engaged users, and visionary leaders. Here’s to many more years of innovation and excellence with AllianzGPT! 🚀


hashtag
#AllianzGPT 
hashtag
#Innovation 
hashtag
#AI 
hashtag
#Technology 
hashtag
#StevieAwards 
hashtag
#Anniversary","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",598,25,18,"#AllianzGPT, #, #Innovation, #, #AI, #, #Technology, #, #StevieAwards, #, #Anniversary, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577454,1396,202,1,365
urn:li:activity:7236751134369939458,"ACM-W CCEW Chapter Cummins, Pune
ACM-W CCEW Chapter Cummins, Pune","Hello Technophiles! 🥁 
Here's an exciting announcement..!!!

ACM-W CCEW Student Chapter Presents

Code It 2024 - Code | Compete | Win 🏆

Code to the Moon: Empowering Innovators, Honoring Margaret Hamilton's Legacy 

Are you a coding enthusiast eager to test your skills against peers from different colleges? This is your chance to shine! Join us for Code It 2024, an intercollegiate coding competition where you can solve challenging problems, showcase your coding prowess, and win amazing prizes.

Join us for this exciting coding challenge!

🎯 About the Competition:
 * 21 September 2024 (Saturday) : 1st round: Online round (Eliminatory via Unstop)
 * 28 September 2024 (Saturday) : 2nd round: Offline round (College Premises)
 
Event Highlights:
* Ace your Interviews by creating highlights for your resume.
* Network & Connect
* Fun challenges with real time problem solving.
* Exciting prizes & high tea
* Certificates for all participants

Don’t miss this chance to be part of an exciting coding adventure! Register today and start preparing for the competition.

Registration fees:
Registration Fees (Regular): ₹100
Registration Fees (ACM Members): ₹75

Registration link: 🔗
https://lnkd.in/dZP_nskm 

Let’s code, compete, and conquer together! 💻


hashtag
#CodeIt2024 
hashtag
#Innovation 
hashtag
#CCEW 
hashtag
#ACM
MKSSS Cummins College of Engineering for WomenACM, Association for Computing Machinery, ACM India","1yr • 
 
1 year ago • Visible to anyone on or off LinkedIn",457,10,20,"#CodeIt2024, #, #Innovation, #, #CCEW, #, #ACM, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577457,1425,211,1,365
urn:li:activity:7235610314644324352,"Ruchi Honale
Ruchi Honale","I am pleased to share that I had the privilege of attending the first Workshop of NVIDIA NSM DLI 2024 series.

Under the expert guidance of Nileshchandra Pikle (PhD) Sir , we delved into the fundamentals of parallel programming, with a particular focus on OpenMP. The workshop was highly practical, allowing us to apply these ideas directly. A particularly memorable moment was when, after writing the directive 
hashtag
#pragma omp parallel for reduction(+:sum), he remarked, ""You will only be able to appreciate this small portion of code only if you understand what all went in back of it.""

This statement truly resonated with me, highlighting the importance of grasping the underlying principles behind even the simplest lines of code.

This experience has significantly enhanced my appreciation for high-performance computing, and I am eager to further develop these skills in the future. 

My sincere thanks to Nileshchandra Pikle (PhD) Sir, Shweta Das ma'am and the C-DAC team for organizing such an informative and well-structured session. I am grateful to Sakshi Mandke ma'am for this opportunity. I look forward to participating in future workshops.


hashtag
#ParallelProgramming 
hashtag
#OpenMP 
hashtag
#NVIDIA 
hashtag
#NSMDLI2024 
hashtag
#HPC CDACINDIA","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",687,1,0,"#pragma, #, #ParallelProgramming, #, #OpenMP, #, #NVIDIA, #, #NSMDLI2024, #, #HPC, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577461,1270,193,1,365
urn:li:activity:7234205888742326272,"Ruchi Honale
Ruchi Honale","Today, I’m thrilled to share an incredible milestone that I’ve been working towards with the ACM-W CCEW community. Together, we initiated the ACM Vision Board, a platform where all our students came together to write down their goals and visions for the year. This board is not just a collection of aspirations; it’s a symbol of our collective drive to grow, innovate, and succeed in the field of computing.

The journey began with a simple idea—to create a space where every student could visualize their goals and find inspiration from each other’s dreams. With the unwavering support of my fellow officers and our esteemed faculty advisors, this idea quickly transformed into reality. The Vision Board became a canvas of ambitions, filled with diverse perspectives that reflect the aspirations of our vibrant ACM-W community.

Just like the insights I gained from attending ACM-W’s flagship event, ""Celebration of Women in Computation"" at PICT ACM Student Chapter, where leaders like Dr. Geetanjali Kale ma'am and Dr. Rutvi Shah ma'am introduced us to the empowering ACM-W community, the Vision Board aims to empower our students. The inspiring sessions at the event— Merlyn Mathew ’s ""She Leads"" session—reminded me of the importance of setting clear goals and balancing our personal and professional lives.

In the same vein, our Vision Board serves as a daily reminder to every student that their goals matter, and that with the right support and determination, they can achieve anything they set their minds to. Sushma Joshi Ma'am’s advice, ""Don’t feel shy to ask for what you want,"" resonates deeply with this initiative. It encourages our students to be bold in their aspirations and to actively seek the opportunities they deserve.

This collaborative effort wouldn’t have been possible without the dedication of our ACM-W team and the guidance from our mentors. Their belief in the power of shared vision and collective effort is what makes this Vision Board a success.

Here’s to a year of achieving goals, realizing dreams, and supporting one another in our journey toward excellence. I’m deeply grateful to our faculty advisor Dr. Sandhya Arora ma'am and our Chairperson Aaditee Iche for making this initiative possible. ✨️



hashtag
#ACMW 
hashtag
#CCEW 
hashtag
#VisionBoard 
hashtag
#Goals 
hashtag
#Community 
hashtag
#Inspiration 
hashtag
#WomenInTech
ACM, Association for Computing Machinery 
ACM-W CCEW Chapter, Cummins, Pune 
ACM-W: ACMs Women in Computing","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",822,19,2,"#ACMW, #, #CCEW, #, #VisionBoard, #, #Goals, #, #Community, #, #Inspiration, #, #WomenInTech, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577465,2479,388,1,365
urn:li:activity:7231940671522127872,"Ruchi Honale
Ruchi Honale","I am thrilled to share the success of our recent session on High-Performance Computing (HPC) Awareness. The event was an enriching experience for everyone involved, with 190+ registrations , from faculty to students.

The session began with an insightful introduction by Sakshi Mandke Ma’am, an HPC Master Trainer, who provided a comprehensive overview of HPC and its growing significance in today's computational landscape.
We discussed the powerful capabilities of HPC, from supercomputers to parallel processing, emphasizing how it tackles complex problems at unparalleled speeds.
As an intern who had the opportunity to work on HPC at CDAC, I shared my experiences and demonstrated the real-world applications of this technology. Madhura Inamdar also contributed by showcasing the technologies we learnt over the 2 months.

The interactive session allowed participants to explore the future scope of HPC, including its role in advancements like Large Language Models (LLMs) and AI.
It was encouraging to see the active participation from both students and faculty, who registered in impressive numbers to take part in this learning opportunity.

 A special thanks to All India Council for Technical Education (AICTE) for their support through the SANKALP Program, which made this session possible. The initiative aligns perfectly with the National Supercomputing Mission's goals, fostering HPC skills and awareness across educational institutions.

Lastly, I want to extend my gratitude to all attendees for their enthusiasm and engagement, making the event a grand success. Special thanks to Hitendra khairnar Sir and Pranjali Deshpande ma'am for gracing the event. Immensely grateful to my mentor Abhishek Patel Sir for his guidance and CDACINDIA , MKSSS Cummins College of Engineering for Women and Dr. Sunita Jahirabadkar ma’am for this opportunity 🙏

Looking forward to more such collaborative learning experiences!","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",961,12,9,,https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577468,1924,286,1,365
urn:li:activity:7231672130457788416,"Ruchi Honale
Ruchi Honale","I had the incredible opportunity to attend a session on ""Resilience versus Efficiency"" conducted by the pioneer himself, Moshe Vardi Sir , where he challenged the status quo in AI and economics. He highlighted the critical difference between short-term optimization, which focuses on efficiency, and long-term optimization, which centers on resilience. His insights made it clear that while efficiency drives immediate results, resilience is key to sustainability and a more robust future.

During the session, I asked him what message he would give to young researchers. His response was profound—he quoted a Latin phrase, expressing a sense of responsibility for his generation's focus on short-term gains. He urged the newer generation to prioritize resilience in everything we do, emphasizing that it is a fundamental yet underappreciated societal need.

I am deeply grateful to the ACM-W CCEW Chapter Cummins, Pune for providing this invaluable learning experience. A special thanks to Persistent Systems , MKSSS Cummins College of Engineering for Women ,Abhijat Vichare Sir and our pillar of support - Dr. Sandhya Arora ma'am for their support and encouragement.


hashtag
#Resilience 
hashtag
#Efficiency 
hashtag
#AI 
hashtag
#Economics 
hashtag
#Sustainability 
hashtag
#ACMW 
hashtag
#Gratitude
ACM, Association for Computing Machinery 
ACM-W: ACMs Women in Computing
Sakshi Varhadi SAYALI HIRKAR Shruti Thakur Shruti Kangune Riya Zawar Rahi Gaykar Arati Ambekar Diksha Talathi Sai Patil Aarya Shetiye Pranjali Ingale","1yr • Edited • 
 
1 year ago • Edited • Visible to anyone on or off LinkedIn",279,3,3,"#Resilience, #, #Efficiency, #, #AI, #, #Economics, #, #Sustainability, #, #ACMW, #, #Gratitude, #",https://media.licdn.com/dms/image/v2/D4D03AQFX5SIEePZdhg/profile-displayphoto-scale_100_100/B4DZkRolKeG8Ag-/0/1756937477653?e=1766620800&v=beta&t=ENhgYT2cnQ40ip5G798vKwS8dO1jBW_Te1PDmDSpYZw,2024-12-30 13:40:31.577472,1527,223,1,365
